time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2011-01-10T05:35:50.000Z,34.785,-96.671,5,2.7,md,7,135.3,,,us,usp000hsv5,2014-11-07T01:43:24.953Z,"1 km NNE of Ada, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011-01-08T08:43:40.000Z,35.612,-97.249,5,2.7,md,4,153.4,,,us,usp000hsrb,2014-11-07T01:43:23.748Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011-01-07T05:11:09.000Z,35.435,-96.983,5,2.5,md,10,80.1,,,us,usp000hspk,2022-07-19T02:04:26.826Z,"7 km NE of Dale, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011-01-06T06:52:03.000Z,35.569,-97.277,3.1,2.8,md,10,108.6,,,us,usp000hsne,2014-11-07T01:43:22.472Z,"0 km ENE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011-01-04T18:31:36.000Z,35.556,-97.237,4.2,2.9,mblg,15,75.5,,,us,usp000hsk5,2022-08-08T19:11:54.369Z,"4 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2011-01-03T07:35:09.000Z,34.693,-97.408,5,2.6,md,5,225.8,,,us,usp000hsgv,2014-11-07T01:43:20.773Z,"7 km N of Elmore City, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011-01-01T19:00:25.000Z,35.837,-96.916,5,2,md,6,124.8,,,us,usp000hsdw,2014-11-07T01:43:19.679Z,"5 km SE of Tryon, Oklahoma",earthquake,,,,,reviewed,tul,tul
2011-01-01T18:52:01.000Z,35.837,-96.916,3.2,2.8,mblg,13,80.9,,,us,usp000hsdv,2022-07-19T01:47:10.104Z,"5 km SE of Tryon, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-12-31T11:52:17.000Z,35.536,-97.247,6.1,2.6,md,6,128.1,,,us,usp000hsc0,2014-11-07T01:43:16.855Z,"4 km NNE of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-29T04:47:20.000Z,34.676,-97.44,5,2.6,md,8,89,,,us,usp000hs7w,2014-11-07T01:43:16.235Z,"7 km NW of Elmore City, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-28T01:49:24.000Z,34.696,-95.893,5,3.1,md,19,66.4,,,us,usp000hs5s,2014-11-07T01:43:15.934Z,"2 km SSE of Kiowa, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-25T02:04:05.000Z,34.675,-96.34,5,2.6,md,10,123.4,,,us,usp000hruk,2014-11-07T01:43:13.906Z,"7 km N of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-24T10:49:07.000Z,34.69,-96.361,5,3,md,10,106.3,,,us,usp000hrst,2014-11-07T01:43:13.612Z,"9 km N of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-21T22:21:31.000Z,34.671,-96.384,5,2.5,md,6,141.7,,,us,usp000hrcf,2014-11-07T01:43:11.093Z,"7 km NNW of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-21T06:48:45.000Z,34.659,-96.348,5,2.6,md,10,123.9,,,us,usp000hr8n,2014-11-07T01:43:10.389Z,"5 km N of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-21T04:05:37.000Z,34.657,-96.386,5,2.6,md,8,107,,,us,usp000hr89,2014-11-07T01:43:10.336Z,"6 km NW of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-20T11:50:20.000Z,34.651,-96.391,5,2.6,md,7,123.8,,,us,usp000hr74,2014-11-07T01:43:10.058Z,"5 km NNE of Tupelo, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-20T11:14:15.000Z,35.579,-97.246,5.3,2.5,md,7,123.8,,,us,usp000hr72,2014-11-07T01:43:10.055Z,"3 km ENE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-20T05:21:50.000Z,34.662,-96.371,5,2.7,md,12,123.6,,,us,usp000hr6t,2022-07-19T01:36:31.029Z,"6 km NNW of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-14T17:50:01.000Z,35.44,-96.982,5,2.5,md,6,138.4,,,us,usp000hqxf,2014-11-07T01:43:06.974Z,"7 km NE of Dale, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-14T06:07:37.000Z,35.611,-97.234,5,2.6,md,8,106.1,,,us,usp000hqwn,2014-11-07T01:43:06.856Z,"6 km SSW of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-12T14:56:39.000Z,34.659,-95.957,5,2.6,md,7,145,,,us,usp000hqus,2014-11-07T01:43:06.510Z,"6 km E of Wardville, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-12T08:02:31.000Z,35.854,-96.801,5,2.4,mblg,12,101.6,,,us,usp000hqug,2014-11-07T01:43:06.434Z,"7 km SE of Agra, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-12T03:18:37.000Z,35.433,-96.992,3.2,2.9,md,7,155.2,,,us,usp000hqu6,2014-11-07T01:43:06.413Z,"6 km NE of Dale, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-12T01:56:42.000Z,35.444,-96.976,4.3,2.8,md,6,181.2,,,us,usp000hqu2,2014-11-07T01:43:06.405Z,"8 km NE of Dale, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-12-12T01:07:56.000Z,35.431,-96.981,5,3.2,mwr,38,55,,,us,usp000hqtz,2022-08-08T19:10:58.905Z,"7 km NE of Dale, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-12-10T02:13:03.000Z,35.492,-96.84,5,2.6,md,15,98.8,,,us,usp000hqr6,2022-07-19T01:13:16.047Z,"5 km ESE of Meeker, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-30T12:05:31.000Z,34.688,-97.4,5,2.5,md,6,181.4,,,us,usp000hqbg,2014-11-07T01:42:59.304Z,"7 km N of Elmore City, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-29T05:15:35.000Z,35.618,-97.246,1.9,2.6,md,6,120.1,,,us,usp000hq9s,2014-11-07T01:42:58.975Z,"6 km SW of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-28T17:57:29.000Z,35.617,-97.249,2.3,2.5,md,6,120,,,us,usp000hq9a,2014-11-07T01:42:58.926Z,"6 km NNE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-28T15:47:14.000Z,35.62,-97.245,3.3,2.4,md,6,120,,,us,usp000hq93,2014-11-07T01:42:58.901Z,"6 km SW of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-28T15:40:31.000Z,35.621,-97.24,3.3,2.4,md,6,120.1,,,us,usp000hq92,2014-11-07T01:42:58.900Z,"6 km SW of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-28T13:46:26.000Z,35.619,-97.239,3.4,3.3,md,39,41.6,,,us,usp000hq8v,2020-03-19T19:55:53.430Z,"6 km SW of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-28T03:28:43.000Z,35.612,-97.242,2.5,3.5,mblg,29,74.5,,,us,usp000hq85,2014-11-07T01:42:58.775Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-11-28T03:26:47.000Z,35.654,-97.224,5,3,mblg,30,58.7,,,us,usp000hq84,2022-08-08T19:09:59.020Z,"2 km WSW of Luther, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-11-25T21:19:56.000Z,35.611,-97.241,3.6,2.7,md,8,120.9,,,us,usp000hq3x,2014-11-07T01:42:58.130Z,"Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-25T16:10:03.000Z,35.613,-97.235,3.5,2.6,mblg,15,74.5,,,us,usp000hq3k,2014-11-07T01:42:58.093Z,"6 km SSW of Luther, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-11-25T16:09:03.000Z,35.621,-97.241,5.5,2.5,md,19,74.3,,,us,usp000hq3j,2022-07-19T00:44:45.819Z,"6 km SW of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-24T23:45:13.000Z,35.614,-97.24,6.2,3.1,mblg,34,74.4,,,us,usp000hq2e,2022-08-08T19:09:02.549Z,"6 km SW of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-24T22:48:30.000Z,35.612,-97.246,5,3.9,mwr,70,39.8,,,us,usp000hq2d,2022-08-08T19:08:03.378Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-11-21T20:31:16.000Z,34.552,-96.267,5,2.5,md,7,147.2,,,us,usp000hpy4,2014-11-07T01:42:56.969Z,"4 km WNW of Coalgate, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-16T00:46:07.000Z,34.719,-97.396,5,2.7,md,11,114.3,,,us,usp000hpqj,2014-11-07T01:42:55.677Z,"10 km N of Elmore City, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-12T16:21:53.000Z,35.554,-97.169,4.2,2.1,md,4,165.4,,,us,usp000hpfq,2014-11-07T01:42:54.212Z,"7 km N of Harrah, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-11-02T16:35:37.000Z,35.557,-97.299,5.7,2.5,mblg,12,73.9,,,us,usp000hnx4,2022-07-18T23:20:35.439Z,"1 km SW of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-10-29T04:18:39.000Z,35.59,-97.238,1.3,2.7,md,9,95.6,,,us,usp000hnr2,2014-11-07T01:42:46.800Z,"5 km ENE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-29T02:37:59.000Z,35.59,-97.241,2.3,2.4,md,6,123,,,us,usp000hnqu,2014-11-07T01:42:46.781Z,"4 km ENE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-28T09:59:53.000Z,35.59,-97.243,5,2.5,md,6,122.8,,,us,usp000hnq1,2014-11-07T01:42:46.590Z,"4 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-28T09:57:24.000Z,35.585,-97.243,2.6,2,md,5,157,,,us,usp000hnq0,2014-11-07T01:42:46.588Z,"4 km ENE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-28T09:52:52.000Z,35.591,-97.234,5,2.5,md,7,123.2,,,us,usp000hnpz,2014-11-07T01:42:46.587Z,"5 km ENE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-25T20:53:13.000Z,34.874,-97.741,5,3.2,mblg,17,60.7,,,us,usp000hnk2,2022-07-18T22:58:50.217Z,"3 km W of Bradley, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-25T05:06:40.000Z,35.485,-97.281,4.5,2.3,md,6,132.3,,,us,usp000hnhg,2014-11-07T01:42:45.353Z,"1 km SW of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-21T04:16:40.000Z,35.06,-95.606,5,2.5,md,6,157.4,,,us,usp000hnbv,2014-11-07T01:42:44.413Z,"9 km SE of Crowder, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-19T17:53:17.000Z,35.136,-97.333,5,2.8,md,40,82.2,,,us,usp000hn9y,2022-08-08T19:05:18.335Z,"5 km N of Slaughterville, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-19T03:10:47.000Z,35.018,-95.584,5,2.7,md,7,159.5,,,us,usp000hn91,2014-11-07T01:42:43.782Z,"14 km SSE of Crowder, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-18T14:05:03.000Z,36.037,-97.398,5,2.5,mblg,5,123,,,us,usp000hn8g,2014-11-07T01:42:43.715Z,"3 km SSE of Mulhall, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-13T14:06:30.000Z,35.192,-97.32,13,4.4,mwc,152,26.9,,,us,usp000hn24,2022-12-16T20:11:59.059Z,"8 km NE of Noble, Oklahoma",earthquake,,,,,reviewed,tul,gcmt
2010-10-13T01:53:01.000Z,35.554,-97.23,5,2.3,md,7,88.3,,,us,usp000hn1g,2014-11-07T01:42:41.919Z,"5 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-06T02:04:54.000Z,35.616,-97.257,2.7,2.8,md,13,91.1,,,us,usp000hmnv,2014-11-07T01:42:39.300Z,"6 km NNE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-10-01T22:39:14.000Z,34.861,-96.029,5,3.1,mblg,18,61.1,,,us,usp000hmff,2014-11-07T01:42:36.318Z,"7 km SE of Stuart, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-26T10:58:48.000Z,35.609,-97.238,3.3,2.5,md,6,139.3,,,us,usp000hm77,2014-11-07T01:42:30.914Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-26T05:55:10.000Z,35.558,-97.237,4.7,2.5,mblg,5,160.9,,,us,usp000hm6n,2014-11-07T01:42:30.818Z,"4 km E of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-25T18:49:11.000Z,35.565,-97.286,3.3,2.4,md,6,123.2,,,us,usp000hm64,2014-11-07T01:42:30.739Z,"0 km SE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-24T17:03:01.000Z,35.615,-97.259,5.6,2.5,md,6,119.8,,,us,usp000hm4f,2014-11-07T01:42:30.509Z,"Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-23T10:22:54.000Z,35.459,-97.189,3.1,2.5,md,6,135.6,,,us,usp000hm3g,2014-11-07T01:42:30.288Z,"4 km SW of Harrah, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-22T01:35:20.000Z,35.61,-97.259,5,2.5,md,6,120.1,,,us,usp000hm1r,2014-11-07T01:42:30.033Z,"5 km NNE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-21T01:29:32.000Z,35.468,-97.188,5,2.3,md,6,135.1,,,us,usp000hm0f,2014-11-07T01:42:29.861Z,"3 km SW of Harrah, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-20T03:28:42.000Z,35.614,-97.251,5,2.7,md,8,105.9,,,us,usp000hkz3,2014-11-07T01:42:29.689Z,"6 km NNE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-20T03:14:09.000Z,35.615,-97.247,3.3,2.4,md,14,64.3,,,us,usp000hkz0,2014-11-07T01:42:29.667Z,"6 km NNE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-19T22:01:47.000Z,35.611,-97.246,5,3.5,mwr,42,38.6,,,us,usp000hkyn,2022-08-08T19:03:06.250Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-09-17T20:35:01.000Z,35.611,-97.255,2.3,2.3,mblg,6,120.2,,,us,usp000hkva,2014-11-07T01:42:29.054Z,"5 km NNE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-09-16T21:41:34.000Z,35.609,-97.243,4,3.3,mwr,36,39.3,,,us,usp000hku1,2022-08-08T19:02:08.878Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-09-15T20:06:43.000Z,35.611,-97.245,4,2.2,md,12,71.7,,,us,usp000hksx,2014-11-07T01:42:28.169Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-15T20:03:53.000Z,35.609,-97.242,4.2,3.1,mblg,19,58.1,,,us,usp000hksw,2022-07-18T20:16:36.508Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-11T19:07:07.000Z,35.455,-97.298,3.5,2.1,md,5,170.7,,,us,usp000hkkc,2014-11-07T01:42:26.531Z,"4 km SSE of Nicoma Park, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-11T17:05:12.000Z,35.474,-97.031,4,2.4,md,7,136.3,,,us,usp000hkk7,2014-11-07T01:42:26.492Z,"Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-10T15:00:52.000Z,35.608,-97.238,4,2.6,md,5,121.4,,,us,usp000hkhs,2014-11-07T01:42:25.993Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-08T00:28:46.000Z,35.561,-97.29,4,2.5,md,12,106.1,,,us,usp000hke5,2014-11-07T01:42:24.987Z,"0 km SSW of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-08T00:25:31.000Z,35.557,-97.294,4.3,2.7,mblg,12,108.4,,,us,usp000hke4,2014-11-07T01:42:24.985Z,"1 km SSW of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-04T16:22:09.000Z,35.611,-97.24,3.3,3.3,mblg,22,41.9,,,us,usp000hk7f,2022-07-18T19:34:37.194Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-03T14:28:17.000Z,35.54,-97.003,5,2.7,mblg,5,172.6,,,us,usp000hk42,2014-11-07T01:42:22.799Z,"9 km WNW of Meeker, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-01T09:17:23.000Z,35.609,-97.243,3.5,2.5,md,6,121.1,,,us,usp000hk0q,2014-11-07T01:42:21.356Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-01T01:07:34.000Z,35.604,-97.241,4.3,2.9,mblg,10,95.3,,,us,usp000hk03,2014-11-07T01:42:20.768Z,"5 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-09-01T00:46:31.000Z,35.611,-97.235,3.1,3.1,mblg,19,54.2,,,us,usp000hk02,2022-08-08T19:01:10.029Z,"6 km SSW of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-29T11:14:49.000Z,35.61,-97.237,3.5,2.5,md,6,121.3,,,us,usp000hjwx,2014-11-07T01:42:18.689Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-29T09:53:09.000Z,35.56,-97.296,4.2,2.4,md,6,123.1,,,us,usp000hjwt,2014-11-07T01:42:18.672Z,"1 km SW of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-29T00:46:44.000Z,35.61,-97.237,2.6,2.5,md,6,121.3,,,us,usp000hjw2,2014-11-07T01:42:18.528Z,"6 km NE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-24T18:32:27.000Z,35.54,-96.761,5,2.5,md,6,134.9,,,us,usp000hjq8,2014-11-07T01:42:17.664Z,"9 km NW of Prague, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-24T18:26:57.000Z,35.526,-96.763,5,2.6,md,10,110.8,,,us,usp000hjq7,2014-11-07T01:42:17.662Z,"8 km WNW of Prague, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-13T03:50:31.000Z,35.585,-97.227,3.6,2.6,md,6,124.1,,,us,usp000hj19,2014-11-07T01:42:13.852Z,"5 km ENE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-08T08:41:59.000Z,34.918,-97.456,5,2.8,md,19,59.7,,,us,usp000hhrg,2022-07-18T18:12:03.080Z,"12 km NNW of Maysville, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-07T14:24:03.000Z,34.679,-96.096,5,2.9,mblg,7,110.4,,,us,usp000hhqf,2014-11-07T01:42:11.895Z,"6 km WNW of Wardville, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-02T19:36:30.000Z,35.558,-97.248,3,2.1,md,6,125.8,,,us,usp000hhd6,2014-11-07T01:42:08.928Z,"3 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-02T10:35:47.000Z,35.555,-97.243,3,2.9,mblg,6,126.4,,,us,usp000hhce,2022-07-18T17:42:38.066Z,"4 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-02T10:28:02.000Z,35.557,-97.241,3,2.8,mblg,6,126.2,,,us,usp000hhcd,2014-11-07T01:42:08.707Z,"4 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-08-02T09:52:19.000Z,35.559,-97.241,3.2,3.4,mblg,14,75.4,,,us,usp000hhcc,2022-07-18T17:39:27.993Z,"4 km E of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-07-26T04:59:21.000Z,35.562,-97.245,3.4,2.9,mblg,17,48.1,,,us,usp000hgub,2022-07-18T17:13:23.730Z,"3 km E of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-07-16T12:35:20.000Z,34.677,-96.114,5,2.6,md,6,179.5,,,us,usp000hfbu,2014-11-07T01:41:53.596Z,"8 km WNW of Wardville, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-07-15T16:37:09.000Z,35.543,-97.259,4.7,2.2,md,5,161.5,,,us,usp000hfav,2014-11-07T01:41:53.417Z,"3 km SE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-07-14T23:56:36.000Z,35.544,-97.258,5,2.3,mblg,7,107.7,,,us,usp000hfa5,2014-11-07T01:41:53.312Z,"3 km SE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-07-14T13:24:06.000Z,36.851,-98.222,5,2.7,mblg,5,145.9,,,us,usp000hf9f,2014-11-07T01:41:53.226Z,"8 km SE of Byron, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-07-14T02:57:12.000Z,34.638,-96.375,5,2.5,md,7,182.1,,,us,usp000hf8p,2014-11-07T01:41:53.080Z,"4 km NW of Centrahoma, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-07-04T23:40:11.000Z,35.566,-97.276,2.6,2.6,md,17,65.3,,,us,usp000hewz,2022-07-18T15:42:45.234Z,"0 km E of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-07-04T18:10:29.000Z,35.56,-97.282,2.6,2,md,5,123.9,,,us,usp000hewp,2014-11-07T01:41:50.580Z,"0 km SE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-07-02T08:14:08.000Z,35.564,-97.289,2.5,2.7,md,6,108.1,,,us,usp000hetb,2014-11-07T01:41:49.373Z,"0 km SW of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-07-01T18:52:39.000Z,35.56,-97.28,4,2.6,mblg,8,124,,,us,usp000hesk,2022-07-18T15:28:33.497Z,"0 km SE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-06-22T23:27:37.500Z,35.531,-97.291,4.3,2.7,md,19,55.5,,,us,usp000hed8,2022-07-16T16:04:59.698Z,"3 km S of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-06-21T23:33:40.000Z,34.752,-96.547,5,2.5,md,6,176.3,,,us,usp000hec4,2014-11-07T01:41:43.484Z,"11 km N of Stonewall, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-06-19T02:14:32.000Z,35.015,-97.417,5,2.7,md,7,83.3,,,us,usp000he8u,2014-11-07T01:41:43.017Z,"5 km W of Purcell, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-06-14T21:33:56.500Z,34.865,-97.676,5,3.1,md,33,47.8,,,us,usp000hdzj,2022-07-16T15:37:57.493Z,"3 km ESE of Bradley, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-06-12T04:29:53.000Z,35.632,-97.198,5,2.7,md,12,94.7,,,us,usp000hdvg,2022-07-16T15:26:32.111Z,"3 km S of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-06-10T16:24:12.000Z,35.583,-97.148,5,2.3,md,5,162.9,,,us,usp000hdth,2014-11-07T01:41:39.905Z,"9 km SSE of Luther, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-05-27T07:23:18.000Z,35.528,-97.295,6,2.4,md,17,65.1,,,us,usp000hd7s,2022-07-16T14:25:10.757Z,"4 km NW of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-05-13T23:22:00.000Z,35.533,-97.286,3.5,2.4,md,11,107.8,,,us,usp000hcqp,2014-11-07T01:41:29.151Z,"3 km S of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-05-13T17:27:41.000Z,35.482,-97.262,2.8,2.4,md,14,129.1,,,us,usp000hcqf,2022-07-16T13:30:29.851Z,"1 km SSE of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-05-09T01:11:27.000Z,35.529,-97.296,4.5,2.5,mblg,23,34.5,,,us,usp000hch8,2022-07-16T13:07:02.662Z,"4 km SSW of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-05-09T00:34:00.000Z,35.53,-97.296,4.4,2.4,md,10,96.6,,,us,usp000hch7,2014-11-07T01:41:28.176Z,"4 km SSW of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-05-07T18:49:19.000Z,35.525,-97.312,8.5,2.4,md,6,126.1,,,us,usp000hcf8,2014-11-07T01:41:27.741Z,"3 km NNE of Nicoma Park, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-05-07T12:44:57.000Z,35.528,-97.299,5.2,3.4,mblg,30,44.1,,,us,usp000hcet,2020-03-19T18:03:52.223Z,"4 km NW of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-05-07T06:18:05.000Z,35.484,-97.255,6.4,2.5,md,6,133.5,,,us,usp000hcec,2014-11-07T01:41:27.561Z,"1 km SE of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-29T22:00:16.000Z,34.649,-96.391,1.3,2.7,mblg,14,76.6,,,us,usp000hc37,2014-11-07T01:41:21.168Z,"5 km NNE of Tupelo, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-04-29T09:39:06.000Z,35.531,-97.294,3.8,2.6,md,24,49.5,,,us,usp000hc2h,2014-11-07T01:41:21.074Z,"3 km S of Jones, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-25T22:11:19.880Z,35.559,-97.265,5,2.4,mblg,10,107.3,,1.23,us,usp000hbwj,2014-11-07T01:41:19.286Z,"2 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,us,us
2010-04-22T09:11:42.000Z,35.524,-97.302,5,2.5,md,4,165.4,,,us,usp000hbs9,2014-11-07T01:41:18.522Z,"4 km NNE of Nicoma Park, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-21T16:47:52.000Z,35.486,-97.259,3.5,2.8,md,13,109.2,,,us,usp000hbrc,2022-08-08T18:57:30.271Z,"1 km SE of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-21T01:11:14.000Z,35.497,-97.264,1.4,2.6,mblg,16,106,,,us,usp000hbqj,2022-08-08T19:01:51.147Z,"0 km E of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-04-18T03:05:09.000Z,35.557,-97.253,1.8,2.2,mblg,11,87.6,,,us,usp000hbkb,2014-11-07T01:41:17.298Z,"3 km ESE of Jones, Oklahoma",earthquake,,,,,reviewed,tul,us
2010-04-17T20:32:05.000Z,35.499,-97.263,1.1,2.4,md,11,105.1,,,us,usp000hbjj,2014-11-07T01:41:17.074Z,"0 km ENE of Choctaw, Oklahoma",earthquake,,,,,reviewed,tul,tul
2010-04-15T21:45:26.000Z,34.309,-97.373,5,2.5,md,9,124.3,,,us,usp000hbfa,2014-11-07T01:41:16.563Z,"13 km NE of Healdton, Oklahoma",earthquake,,,,,reviewed,tul,tul
